activity_id,source_compendium,category_name_vi,category_name_en,description_vi,description_en,met_value,met_type,baseline_value,baseline_unit,intensity_level,suitable_for_beginner,suitable_for_elderly,suitable_for_wheelchair_user,source_url
adult_02160,adult,Bài tập thể lực,Conditioning Exercise,"Yoga, công suất","Yoga, Power",4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/conditioning-exercise
adult_02170,adult,Bài tập thể lực,Conditioning Exercise,"Yoga, Nadisodhana","Yoga, Nadisodhana",2.0,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/conditioning-exercise
adult_02175,adult,Bài tập thể lực,Conditioning Exercise,"Yoga, thông thường","Yoga, General",2.3,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/conditioning-exercise
adult_02180,adult,Bài tập thể lực,Conditioning Exercise,"Yoga, Surya Namaskar","Yoga, Surya Namaskar",3.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/conditioning-exercise
adult_02185,adult,Bài tập thể lực,Conditioning Exercise,"Yoga, Vinyasa","Yoga, Vinyasa",2.7,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/conditioning-exercise
adult_02200,adult,Bài tập thể lực,Conditioning Exercise,"Bản địa New Zealand hoạt động thể chất, (ví dụ: Haka Powhiri, Poi, Moteatea, v.v.), thông thường cường độ vừa","Native New Zealander PA, (e.g., Haka Powhiri, Poi, Moteatea, etc.), general moderate effort",5.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/conditioning-exercise
adult_02205,adult,Bài tập thể lực,Conditioning Exercise,"Bản địa New Zealand hoạt động thể chất, thông thường, cường độ cao","Native New Zealander PA, general, vigorous effort",6.8,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/conditioning-exercise
adult_02210,adult,Bài tập thể lực,Conditioning Exercise,"Cường độ cao tập ngắt quãng, cường độ vừa","High intensity interval exercise, moderate effort",7.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/conditioning-exercise
adult_02214,adult,Bài tập thể lực,Conditioning Exercise,"Cường độ cao tập ngắt quãng, burpee, mountain climber, nhảy squat, Tabata, cường độ cao","High intensity interval exercise, burpees, mountain climbers, squat jumps, Tabata, vigorous effort",11.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/conditioning-exercise
adult_02225,adult,Bài tập thể lực,Conditioning Exercise,"Robot hỗ trợ tập thăng bằng (BEAR), mô phỏng trượt tuyết, quần vợt, rodeo","Balance Exercise Assist Robot (BEAR), simulated skiing, tennis, rodeo",2.3,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/conditioning-exercise
adult_02230,adult,Bài tập thể lực,Conditioning Exercise,Lắc vòng (trước đây gọi là lắc vòng hula®),Hooping (formerly known as hula® hooping),5.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/conditioning-exercise
adult_02240,adult,Bài tập thể lực,Conditioning Exercise,"Hệ thống tập Impulse, máy tập quán tính","Impulse Training System, Inertial Exercise Trainer",9.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/conditioning-exercise
adult_02280,adult,Bài tập thể lực,Conditioning Exercise,"Tập thể lực thực tế ảo, Supernatural™ “Flow”, “quyền Anh” cường độ cao","Virtual Reality Fitness, Supernatural™ “Flow”, “Boxing” vigorous intensity",7.9,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/conditioning-exercise
adult_02284,adult,Bài tập thể lực,Conditioning Exercise,"ExerCube, chuỗi bài tập","ExerCube, workout series",9.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/conditioning-exercise
adult_02288,adult,Bài tập thể lực,Conditioning Exercise,"Hệ thống trò chơi vận động thực tế ảo Blackbox Immersive, cường độ cao","Blackbox Immersive virtual reality exergaming system, vigorous intensity",13.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/conditioning-exercise
adult_02300,adult,Bài tập thể lực,Conditioning Exercise,"Bài tập với Wand, chương trình Life-Build-Line","Wand exercise, Life-Build-Line",3.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/conditioning-exercise
adult_02310,adult,Bài tập thể lực,Conditioning Exercise,"Zumba, lớp tập nhóm","Zumba, group class",6.5,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/conditioning-exercise
adult_02315,adult,Bài tập thể lực,Conditioning Exercise,"Zumba, video tập tại nhà","Zumba, home video",5.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/conditioning-exercise
adult_02340,adult,Bài tập thể lực,Conditioning Exercise,"Bài tập đứng lên - ngồi xuống, 6-12 lần/phút","Sit to stand exercise, 6-12 times/min",2.8,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/conditioning-exercise
adult_02344,adult,Bài tập thể lực,Conditioning Exercise,"Bài tập đứng lên - ngồi xuống, 18-24 lần/phút","Sit to stand exercise, 18-24 times/min",4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/conditioning-exercise
adult_03005,adult,Khiêu vũ / nhảy,Dancing,"Salsa Afro-Cuba (Cuban cha-cha-cha, mambo, Afro rumba, các bước Son Contratiempo, các động tác Orisha/Santo)","Afro-Cuban salsa (Cuban cha-cha-cha, mambo, Afro rumba, contratiempo son steps, orisha/santo movements)",6.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/dancing
adult_03010,adult,Khiêu vũ / nhảy,Dancing,"Ballet, hiện đại, hoặc jazz thông thường, tập luyện hoặc tham gia lớp học","Ballet, modern, or jazz general, rehearsal or class",5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/dancing
adult_03011,adult,Khiêu vũ / nhảy,Dancing,"Ballet bài tập (plie, tendus, jetes, rond de Jambes, fondus, grand battement, grand adage, sautes, temp Leve’s)","Ballet exercises (plie, tendus, jetes, rond de Jambes, fondus, grand battement, grand adage, sautes, temp Leve’s)",6.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/dancing
adult_03012,adult,Khiêu vũ / nhảy,Dancing,"Ballet, hiện đại, hoặc jazz, biểu diễn, cường độ cao","Ballet, modern, or jazz, performance, vigorous effort",6.8,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/dancing
adult_03014,adult,Khiêu vũ / nhảy,Dancing,Tap,Tap,4.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/dancing
adult_03025,adult,Khiêu vũ / nhảy,Dancing,"Khiêu vũ dân tộc/văn hóa (ví dụ Greek, Trung Đông, hula, salsa, merengue, bamba y plena, flamenco, múa bụng, và swing)","Ethnic or cultural dancing (e.g. Greek, Middle Eastern, hula, salsa, merengue, bamba y plena, flamenco, belly, and swing)",4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/dancing
adult_03028,adult,Khiêu vũ / nhảy,Dancing,"Chinese square nhảy / khiêu vũ, Ballet & Tibetan nhảy / khiêu vũ","Chinese square dance, Ballet & Tibetan dance",5.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/dancing
adult_03029,adult,Khiêu vũ / nhảy,Dancing,"Chinese square nhảy / khiêu vũ, nhảy aerobic","Chinese square dance, aerobic dance",7.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/dancing
adult_03030,adult,Khiêu vũ / nhảy,Dancing,"Ballroom khiêu vũ, nhanh (Taylor Code 125)","Ballroom dancing, fast (Taylor Code 125)",5.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/dancing
adult_03031,adult,Khiêu vũ / nhảy,Dancing,"Khiêu vũ hộp đêm hoặc dân gian, cường độ cao (ví dụ: disco, nhảy dân gian, nhảy theo hàng, nhảy bước Ireland, polka, contra)","Nightclub or folk dancing, vigorous effort (e.g., nightclub, disco, folk, line dancing, Irish step dancing, polka, contra)",9.8,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/dancing
adult_03033,adult,Khiêu vũ / nhảy,Dancing,"Dân gian khiêu vũ, cường độ vừa","Folk dancing, moderate effort",5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/dancing
adult_03038,adult,Khiêu vũ / nhảy,Dancing,"Ballroom khiêu vũ, thi đấu, thông thường","Ballroom dancing, competitive, general",11.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/dancing
adult_03039,adult,Khiêu vũ / nhảy,Dancing,"Khiêu vũ Ballroom, DanceSport thi đấu (hiện đại waltz, tango, Viennese waltz, foxtrot chậm, quickstep, samba, chacha, rumba, paso doble, jive)","Ballroom dance, DanceSport competition (modern waltz, tango, Viennese waltz, slow fox, quick step, samba, chacha, rumba, paso doble, jive)",13.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/dancing
adult_03040,adult,Khiêu vũ / nhảy,Dancing,"Ballroom, chậm, ví dụ: waltz, foxtrot, chậm khiêu vũ, samba tango, rumba, thế kỷ 19 nhảy / khiêu vũ, mambo, cha cha","Ballroom, slow, examples: waltz, foxtrot, slow dancing, samba tango, rumba, 19th century dance, mambo, cha cha",3.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/dancing
adult_03042,adult,Khiêu vũ / nhảy,Dancing,"Khiêu vũ Ballroom, giải trí (waltz, Foxtrot, Cha-cha, swing)","Ballroom Dance, Recreational (Waltz, Foxtrot, Cha-cha, Swing)",6.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/dancing
adult_03050,adult,Khiêu vũ / nhảy,Dancing,"Nhảy Anishinaabe Jingle, tốc độ nhanh; các điệu múa truyền thống khác của người Mỹ bản địa do phụ nữ biểu diễn, cường độ vừa","Anishinaabe Jingle dancing, brisk pace, other traditional American Indian dancing performed by women, moderate effort",5.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/dancing
adult_03060,adult,Khiêu vũ / nhảy,Dancing,"Các điệu nhảy Caribbean (Abakua, Beguine, Bellair, Bongo, Brukin’s, Caribbean Quadrills, Dinki Mini, Gere, Gumbay, Ibo, Jonkonnu, Kumina, Oreisha, Jambu)","Caribbean dance (Abakua, Beguine, Bellair, Bongo, Brukin’s, Caribbean Quadrills, Dinki Mini, Gere, Gumbay, Ibo, Jonkonnu, Kumina, Oreisha, Jambu)",3.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/dancing
adult_03070,adult,Khiêu vũ / nhảy,Dancing,"Nhảy đương đại, thông thường","Contemporary dancing, general",3.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/dancing
adult_03072,adult,Khiêu vũ / nhảy,Dancing,Nhảy đương đại tại hộp đêm,"Contemporary dancing, nightclub",4.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/dancing
adult_03075,adult,Khiêu vũ / nhảy,Dancing,Flamenco nhảy / khiêu vũ,Flamenco dance,8.5,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/dancing
adult_03078,adult,Khiêu vũ / nhảy,Dancing,"Nhảy jazz, thông thường","Jazz dancing, general",4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/dancing
adult_03080,adult,Khiêu vũ / nhảy,Dancing,"Nhạc kịch/sân khấu ca múa, hát/nhảy / khiêu vũ","Musical Theater, Singing/dancing",10.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/dancing
adult_03085,adult,Khiêu vũ / nhảy,Dancing,"Các điệu nhảy Polynesia, Hula Hawaii, chậm, Maori haka, Tongan","Polynesian dance, Hawaiian hula slow, Maori haka, Tongan",5.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/dancing
adult_03086,adult,Khiêu vũ / nhảy,Dancing,"Các điệu nhảy Polynesia, Hula Hawaii, nhanh, Sasa Samoa, phong cách Fiji, nhanh, Tinikling Philippines","Polynesian dance, Hawaiian hula fast, Samoan sasa, Fijian style fast, Filipino Tinikling",7.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/dancing
adult_03087,adult,Khiêu vũ / nhảy,Dancing,"Các điệu nhảy Polynesia, Samoan slap, Tahitian","Polynesian dance, Samoan slap, Tahitian",8.8,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/dancing
adult_03090,adult,Khiêu vũ / nhảy,Dancing,"Nhảy Salsa, với partner","Salsa Dancing, with partner",4.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/dancing
adult_03091,adult,Khiêu vũ / nhảy,Dancing,Nhảy Salsa theo video,"Salsa dancing, to a video",6.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/dancing
adult_03093,adult,Khiêu vũ / nhảy,Dancing,"Square khiêu vũ, Mỹ Western, đồng quê","Square Dancing, American Western, country",5.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/dancing
adult_04001,adult,Câu cá / săn bắn,Fishing Hunting,"Câu cá, thông thường","Fishing, general",3.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/fishing-hunting
adult_04005,adult,Câu cá / săn bắn,Fishing Hunting,"Câu cá, crab câu cá","Fishing, crab fishing",4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/fishing-hunting
adult_04007,adult,Câu cá / săn bắn,Fishing Hunting,"Câu cá, bắt cá bằng hai tay","Fishing, catching fish with hands",4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/fishing-hunting
adult_04010,adult,Câu cá / săn bắn,Fishing Hunting,"Câu cá related, đào đất worms, với xẻng","Fishing related, digging worms, with shovel",4.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/fishing-hunting
adult_04020,adult,Câu cá / săn bắn,Fishing Hunting,Câu cá từ bờ sông và đi bộ,Fishing from river bank and walking,4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/fishing-hunting
adult_04030,adult,Câu cá / săn bắn,Fishing Hunting,"Câu cá từ thuyền hoặc canoe, ngồi","Fishing from boat or canoe, sitting",2.0,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/fishing-hunting
adult_04040,adult,Câu cá / săn bắn,Fishing Hunting,"Câu cá từ bờ sông, đứng (Taylor Code 660)","Fishing from river bank, standing (Taylor Code 660)",3.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/fishing-hunting
adult_04050,adult,Câu cá / săn bắn,Fishing Hunting,"Câu cá trong suối, trong waders (Taylor Code 670)","Fishing in stream, in waders (Taylor Code 670)",6.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/fishing-hunting
adult_04060,adult,Câu cá / săn bắn,Fishing Hunting,"Câu cá, băng, ngồi","Fishing, ice, sitting",2.0,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/fishing-hunting
adult_04061,adult,Câu cá / săn bắn,Fishing Hunting,"Câu cá, điệu jig hoặc nhảy theo hàng, đứng, thông thường","Fishing, jig or line, standing, general",1.8,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/fishing-hunting
adult_04062,adult,Câu cá / săn bắn,Fishing Hunting,"Câu cá, vợt lưới, thả lưới và thu cá, thông thường","Fishing, dip net, setting net and retrieving fish, general",3.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/fishing-hunting
adult_04063,adult,Câu cá / săn bắn,Fishing Hunting,"Câu cá, giăng lưới, thả lưới và thu cá, thông thường","Fishing, set net, setting net and retrieving fish, general",3.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/fishing-hunting
adult_04064,adult,Câu cá / săn bắn,Fishing Hunting,"Câu cá, câu cá bánh xe, thả lưới và thu cá, thông thường","Fishing, fishing wheel, setting net and retrieving fish, general",3.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/fishing-hunting
adult_04065,adult,Câu cá / săn bắn,Fishing Hunting,"Câu cá với một spear, đứng","Fishing with a spear, standing",2.3,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/fishing-hunting
