food_id,canonical_food_id,source_name,source_food_id,source_priority,name_vi,name_en,display_name,category_vi,category_en,item_type,processing_level,is_core_food,is_branded,brand_name,recommendation_priority,waste_percent,water_g,kcal_per_100g,protein_g,fat_g,carb_g,fiber_g,sugar_g,ash_g,sodium_mg,potassium_mg,phosphorus_mg,calcium_mg,iron_mg,magnesium_mg,zinc_mg,cholesterol_mg,saturated_fat_g,trans_fat_g,purine_mg,preferred_source,needs_manual_review,review_reason,search_text_vi,search_text_en,fallback_source_name,fallback_source_food_id,fallback_reason,nutrient_source_note
FOOD000045,CANON000045,VTN_FCT_2007,11012,1,Nhãn nước đường,"Longan, canned, sweetened",Nhãn nước đường,Đồ hộp,Canned foods,raw_ingredient,minimally_processed,True,False,,high,0.0,83.3,62.0,0.5,0.0,15.0,1.0,,0.2,,,230.0,12.0,0.3,,,0.0,,,,VTN_FCT_2007,False,,Tên: Nhãn nước đường. Nhóm: Đồ hộp. Mã: 11012.,"Name: Longan, canned, sweetened. Category: Canned foods. Code: 11012.",,,,
FOOD000046,CANON000046,VTN_FCT_2007,11013,1,Nước dứa hộp,Pineapple juice,Nước dứa hộp,Đồ hộp,Canned foods,raw_ingredient,minimally_processed,True,False,,high,0.0,86.4,53.0,0.4,0.1,12.6,0.2,9.98,0.3,23.0,130.0,12.0,32.0,0.3,12.0,0.11,0.0,0.011,0.0,,VTN_FCT_2007,True,usda_fallback_used,"Tên: Nước dứa hộp. Nhóm: Đồ hộp. Type: raw_ingredient. Processing level: minimally_processed. Nutrition per 100g: kcal 53.0, protein 0.4, fat 0.1, carb 12.6. Fallbacked nutrients from USDA: saturated_fat_g, trans_fat_g.",Name: Pineapple juice. Category: Canned foods. Code: 11013.,SR Legacy,167792.0,missing_local_nutrient,Fallbacked to USDA for: saturated_fat_g; trans_fat_g
FOOD000047,CANON000047,VTN_FCT_2007,11014,1,Vải nước đường,"Litchi, canned, sweetened",Vải nước đường,Đồ hộp,Canned foods,raw_ingredient,minimally_processed,True,False,,high,0.0,83.6,60.0,0.4,0.0,14.7,1.1,,0.2,,,160.0,81.0,0.6,,,0.0,,,,VTN_FCT_2007,False,,Tên: Vải nước đường. Nhóm: Đồ hộp. Mã: 11014.,"Name: Litchi, canned, sweetened. Category: Canned foods. Code: 11014.",,,,
FOOD000048,CANON000048,VTN_FCT_2007,11015,1,Cá thu hộp,"Mackerel, canned",Cá thu hộp,Đồ hộp,Canned foods,raw_ingredient,minimally_processed,True,False,,high,0.0,57.5,207.0,24.8,12.0,0.0,0.0,0.0,5.7,379.0,194.0,260.0,50.0,1.6,37.0,1.02,79.0,1.857,,,VTN_FCT_2007,True,usda_fallback_used,"Tên: Cá thu hộp. Nhóm: Đồ hộp. Type: raw_ingredient. Processing level: minimally_processed. Nutrition per 100g: kcal 207.0, protein 24.8, fat 12.0, carb 0.0. Fallbacked nutrients from USDA: fiber_g, sodium_mg, potassium_mg, magnesium_mg, zinc_mg, cholesterol_mg, saturated_fat_g.","Name: Mackerel, canned. Category: Canned foods. Code: 11015.",SR Legacy,175121.0,missing_local_nutrient,Fallbacked to USDA for: fiber_g; sodium_mg; potassium_mg; magnesium_mg; zinc_mg; cholesterol_mg; saturated_fat_g
FOOD000049,CANON000049,VTN_FCT_2007,11016,1,Cá trích hộp,"Herring, canned",Cá trích hộp,Đồ hộp,Canned foods,raw_ingredient,minimally_processed,True,False,,high,0.0,56.7,233.0,22.3,14.4,3.5,,,3.1,,,437.0,86.0,2.3,,,,,,,VTN_FCT_2007,False,,Tên: Cá trích hộp. Nhóm: Đồ hộp. Mã: 11016.,"Name: Herring, canned. Category: Canned foods. Code: 11016.",,,,
FOOD000050,CANON000050,VTN_FCT_2007,11017,1,Thịt bò hộp,"Beef, canned",Thịt bò hộp,Đồ hộp,Canned foods,raw_ingredient,minimally_processed,True,False,,high,0.0,61.4,251.0,16.4,20.6,0.0,,0.0,1.6,475.0,320.0,250.0,13.0,2.9,25.0,1.2,22.0,1.677,0.0,,VTN_FCT_2007,True,usda_fallback_used,"Tên: Thịt bò hộp. Nhóm: Đồ hộp. Type: raw_ingredient. Processing level: minimally_processed. Nutrition per 100g: kcal 251.0, protein 16.4, fat 20.6, carb 0.0. Fallbacked nutrients from USDA: sodium_mg, potassium_mg, magnesium_mg, zinc_mg, cholesterol_mg, saturated_fat_g, trans_fat_g.","Name: Beef, canned. Category: Canned foods. Code: 11017.",SR Legacy,175183.0,missing_local_nutrient,Fallbacked to USDA for: sodium_mg; potassium_mg; magnesium_mg; zinc_mg; cholesterol_mg; saturated_fat_g; trans_fat_g
FOOD000051,CANON000051,VTN_FCT_2007,11018,1,Thịt gà hộp,"Chicken, canned",Thịt gà hộp,Đồ hộp,Canned foods,raw_ingredient,minimally_processed,True,False,,high,0.0,59.0,273.0,17.0,22.8,0.0,0.0,0.0,1.2,482.0,153.0,138.0,108.0,2.8,19.0,2.5,50.0,2.25,,,VTN_FCT_2007,True,usda_fallback_used,"Tên: Thịt gà hộp. Nhóm: Đồ hộp. Type: raw_ingredient. Processing level: minimally_processed. Nutrition per 100g: kcal 273.0, protein 17.0, fat 22.8, carb 0.0. Fallbacked nutrients from USDA: fiber_g, sodium_mg, potassium_mg, magnesium_mg, zinc_mg, cholesterol_mg, saturated_fat_g.","Name: Chicken, canned. Category: Canned foods. Code: 11018.",SR Legacy,171110.0,missing_local_nutrient,Fallbacked to USDA for: fiber_g; sodium_mg; potassium_mg; magnesium_mg; zinc_mg; cholesterol_mg; saturated_fat_g
FOOD000052,CANON000052,VTN_FCT_2007,11019,1,Thịt lợn hộp,"Pork, canned",Thịt lợn hộp,Đồ hộp,Canned foods,raw_ingredient,minimally_processed,True,False,,high,0.0,49.0,344.0,17.3,29.3,2.7,5.5,,1.7,414.0,309.0,200.0,91.0,1.2,34.0,1.46,7.0,0.599,0.0,,VTN_FCT_2007,True,usda_fallback_used,"Tên: Thịt lợn hộp. Nhóm: Đồ hộp. Type: raw_ingredient. Processing level: minimally_processed. Nutrition per 100g: kcal 344.0, protein 17.3, fat 29.3, carb 2.7. Fallbacked nutrients from USDA: fiber_g, sodium_mg, potassium_mg, magnesium_mg, zinc_mg, cholesterol_mg, saturated_fat_g, trans_fat_g.","Name: Pork, canned. Category: Canned foods. Code: 11019.",SR Legacy,175185.0,missing_local_nutrient,Fallbacked to USDA for: fiber_g; sodium_mg; potassium_mg; magnesium_mg; zinc_mg; cholesterol_mg; saturated_fat_g; trans_fat_g
FOOD000053,CANON000053,VTN_FCT_2007,11020,1,"Thịt lợn, thịt bò xay hộp","Pork and beef, minced canned","Thịt lợn, thịt bò xay hộp",Đồ hộp,Canned foods,raw_ingredient,minimally_processed,True,False,,high,0.0,62.8,244.0,16.0,20.0,0.0,,0.0,1.2,,,120.0,81.0,2.1,,,,,,,VTN_FCT_2007,False,,"Tên: Thịt lợn, thịt bò xay hộp. Nhóm: Đồ hộp. Mã: 11020.","Name: Pork and beef, minced canned. Category: Canned foods. Code: 11020.",,,,
FOOD000054,CANON000054,VTN_FCT_2007,11021,1,Thịt vịt hầm,"Duck, stewed meat",Thịt vịt hầm,Đồ hộp,Canned foods,raw_ingredient,minimally_processed,True,False,,high,0.0,59.9,224.0,19.6,16.2,0.0,,0.0,4.3,,,,,,,,,,,,VTN_FCT_2007,False,,Tên: Thịt vịt hầm. Nhóm: Đồ hộp. Mã: 11021.,"Name: Duck, stewed meat. Category: Canned foods. Code: 11021.",,,,
FOOD000055,CANON000055,VTN_FCT_2007,12001,1,Bánh bích cốt,Whole wheat rusk,Bánh bích cốt,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,12.0,346.0,12.3,1.3,71.3,0.8,,2.3,,,231.0,39.0,2.7,,,0.0,,,,VTN_FCT_2007,False,,Tên: Bánh bích cốt. Nhóm: Đồ ngọt. Mã: 12001.,Name: Whole wheat rusk. Category: Sweets. Code: 12001.,,,,
FOOD000056,CANON000056,VTN_FCT_2007,12002,1,Bánh bích quy,Biscuits,Bánh bích quy,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,10.4,376.0,8.8,4.5,75.1,0.5,,0.7,,,79.0,75.0,3.6,,,0.0,,,,VTN_FCT_2007,False,,Tên: Bánh bích quy. Nhóm: Đồ ngọt. Mã: 12002.,Name: Biscuits. Category: Sweets. Code: 12002.,,,,
FOOD000057,CANON000057,VTN_FCT_2007,12003,1,Bánh chả,Sweet meat pie in lumps,Bánh chả,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,8.0,395.0,3.4,6.6,80.5,1.0,,0.5,,,29.0,42.0,1.9,,,0.0,,,,VTN_FCT_2007,False,,Tên: Bánh chả. Nhóm: Đồ ngọt. Mã: 12003.,Name: Sweet meat pie in lumps. Category: Sweets. Code: 12003.,,,,
FOOD000058,CANON000058,VTN_FCT_2007,12004,1,Bánh con cá,"Small biscuits, fish figured",Bánh con cá,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,10.0,368.0,7.5,2.2,79.6,0.2,,0.5,,,99.0,54.0,2.9,,,0.0,,,,VTN_FCT_2007,False,,Tên: Bánh con cá. Nhóm: Đồ ngọt. Mã: 12004.,"Name: Small biscuits, fish figured. Category: Sweets. Code: 12004.",,,,
FOOD000059,CANON000059,VTN_FCT_2007,12005,1,Bánh đậu xanh,Mungbean cake,Bánh đậu xanh,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,6.8,416.0,15.6,11.5,62.4,1.1,,2.6,,,273.0,111.0,3.4,,,0.0,,,,VTN_FCT_2007,False,,Tên: Bánh đậu xanh. Nhóm: Đồ ngọt. Mã: 12005.,Name: Mungbean cake. Category: Sweets. Code: 12005.,,,,
FOOD000060,CANON000060,VTN_FCT_2007,12006,1,Bánh kem xốp,Wafers filled,Bánh kem xốp,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,1.9,492.0,8.3,24.0,60.7,3.5,,1.6,,,125.0,86.0,0.8,,,0.0,,,,VTN_FCT_2007,False,,Tên: Bánh kem xốp. Nhóm: Đồ ngọt. Mã: 12006.,Name: Wafers filled. Category: Sweets. Code: 12006.,,,,
FOOD000061,CANON000061,VTN_FCT_2007,12007,1,Bánh khảo chay,"Rice cake, plain",Bánh khảo chay,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,5.8,376.0,3.2,0.3,90.2,0.2,,0.3,,,11.0,21.0,0.1,,,0.0,,,,VTN_FCT_2007,False,,Tên: Bánh khảo chay. Nhóm: Đồ ngọt. Mã: 12007.,"Name: Rice cake, plain. Category: Sweets. Code: 12007.",,,,
FOOD000062,CANON000062,VTN_FCT_2007,12008,1,Bánh quế,Cinnamon waffle (roll),Bánh quế,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,3.6,435.0,8.3,10.7,76.4,0.3,,0.7,,,115.0,33.0,2.0,,,0.0,,,,VTN_FCT_2007,False,,Tên: Bánh quế. Nhóm: Đồ ngọt. Mã: 12008.,Name: Cinnamon waffle (roll). Category: Sweets. Code: 12008.,,,,
FOOD000063,CANON000063,VTN_FCT_2007,12009,1,Bánh sô cô la,"Chocolate, filled",Bánh sô cô la,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,8.5,449.0,3.9,17.6,68.8,0.0,,1.2,,,142.0,58.0,3.7,,,0.0,,,,VTN_FCT_2007,False,,Tên: Bánh sô cô la. Nhóm: Đồ ngọt. Mã: 12009.,"Name: Chocolate, filled. Category: Sweets. Code: 12009.",,,,
FOOD000064,CANON000064,VTN_FCT_2007,12010,1,Bánh thỏi sô cô la,"Chocolate, sweet",Bánh thỏi sô cô la,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,0.8,543.0,4.9,30.4,62.5,,,1.4,,,280.0,280.0,1.5,,,0.0,,,,VTN_FCT_2007,False,,Tên: Bánh thỏi sô cô la. Nhóm: Đồ ngọt. Mã: 12010.,"Name: Chocolate, sweet. Category: Sweets. Code: 12010.",,,,
FOOD000065,CANON000065,VTN_FCT_2007,12011,1,Bánh trứng nhÖn,Small biscuit,Bánh trứng nhÖn,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,11.6,369.0,9.6,3.7,74.2,0.2,,0.7,,,140.0,76.0,3.9,,,0.0,,,,VTN_FCT_2007,False,,Tên: Bánh trứng nhÖn. Nhóm: Đồ ngọt. Mã: 12011.,Name: Small biscuit. Category: Sweets. Code: 12011.,,,,
FOOD000066,CANON000066,VTN_FCT_2007,12012,1,Bột ca cao,Cocoa powder,Bột ca cao,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,3.0,414.0,19.6,13.7,53.0,4.6,1.75,6.1,21.0,1524.0,734.0,128.0,13.86,499.0,6.81,0.0,,,,VTN_FCT_2007,False,,Tên: Bột ca cao. Nhóm: Đồ ngọt. Mã: 12012.,Name: Cocoa powder. Category: Sweets. Code: 12012.,,,,
FOOD000067,CANON000067,VTN_FCT_2007,12013,1,Đường cát,Refined sugar,Đường cát,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,1.7,390.0,0.0,0.0,97.4,0.0,96.21,0.9,39.0,346.0,72.0,178.0,5.8,29.0,0.18,0.0,,,0.0,VTN_FCT_2007,False,,Tên: Đường cát. Nhóm: Đồ ngọt. Mã: 12013.,Name: Refined sugar. Category: Sweets. Code: 12013.,,,,
FOOD000068,CANON000068,VTN_FCT_2007,12014,1,Đường kính,Granulated sugar,Đường kính,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,0.5,397.0,0.0,0.0,99.3,0.0,,0.2,,23.0,0.0,0.0,0.06,,,0.0,,,,VTN_FCT_2007,False,,Tên: Đường kính. Nhóm: Đồ ngọt. Mã: 12014.,Name: Granulated sugar. Category: Sweets. Code: 12014.,,,,
FOOD000069,CANON000069,VTN_FCT_2007,12015,1,KÑo bơ cứng,"Toffee, sweets",KÑo bơ cứng,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,8.8,448.0,2.1,17.2,71.1,0.0,,0.8,,,64.0,64.0,0.76,,,0.0,,,,VTN_FCT_2007,False,,Tên: KÑo bơ cứng. Nhóm: Đồ ngọt. Mã: 12015.,"Name: Toffee, sweets. Category: Sweets. Code: 12015.",,,,
FOOD000070,CANON000070,VTN_FCT_2007,12016,1,KÑo cà phê,Coffee sweets,KÑo cà phê,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,6.6,378.0,0.0,1.3,91.5,0.0,,0.6,,,,,,,,0.0,,,,VTN_FCT_2007,False,,Tên: KÑo cà phê. Nhóm: Đồ ngọt. Mã: 12016.,Name: Coffee sweets. Category: Sweets. Code: 12016.,,,,
FOOD000071,CANON000071,VTN_FCT_2007,12017,1,KÑo cam chanh,"Sweets, caramel with citron, orange aroma",KÑo cam chanh,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,5.4,377.0,0.0,0.5,93.1,0.3,,0.7,,,12.0,23.0,1.4,,,0.0,,,,VTN_FCT_2007,False,,Tên: KÑo cam chanh. Nhóm: Đồ ngọt. Mã: 12017.,"Name: Sweets, caramel with citron, orange aroma. Category: Sweets. Code: 12017.",,,,
FOOD000072,CANON000072,VTN_FCT_2007,12018,1,KÑo dửa mềm,Sweets with coconut aroma,KÑo dửa mềm,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,8.5,415.0,0.6,12.2,75.6,2.5,,0.6,,,71.0,16.0,0.4,,,0.0,,,,VTN_FCT_2007,False,,Tên: KÑo dửa mềm. Nhóm: Đồ ngọt. Mã: 12018.,Name: Sweets with coconut aroma. Category: Sweets. Code: 12018.,,,,
FOOD000073,CANON000073,VTN_FCT_2007,12019,1,KÑo dứa mềm,Pineapple sweets candy,KÑo dứa mềm,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,8.5,415.0,0.6,12.2,75.6,2.5,,0.6,,,71.0,16.0,0.4,,,0.0,,,,VTN_FCT_2007,False,,Tên: KÑo dứa mềm. Nhóm: Đồ ngọt. Mã: 12019.,Name: Pineapple sweets candy. Category: Sweets. Code: 12019.,,,,
FOOD000074,CANON000074,VTN_FCT_2007,12020,1,KÑo lạc,Peanut candy,KÑo lạc,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,5.0,449.0,10.3,16.5,64.8,2.2,,1.2,,,,,,,,0.0,,,,VTN_FCT_2007,False,,Tên: KÑo lạc. Nhóm: Đồ ngọt. Mã: 12020.,Name: Peanut candy. Category: Sweets. Code: 12020.,,,,
FOOD000075,CANON000075,VTN_FCT_2007,12021,1,KÑo Pastille (kÑo ngậm bạc hà),Menthol pastille,KÑo Pastille (kÑo ngậm bạc hà),Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,10.2,356.0,5.2,0.0,83.8,,,0.8,,,18.0,96.0,1.6,,,0.0,,,,VTN_FCT_2007,False,,Tên: KÑo Pastille (kÑo ngậm bạc hà). Nhóm: Đồ ngọt. Mã: 12021.,Name: Menthol pastille. Category: Sweets. Code: 12021.,,,,
FOOD000076,CANON000076,VTN_FCT_2007,12022,1,KÑo sô cô la,Sweets with chocolate,KÑo sô cô la,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,6.8,388.0,1.6,4.6,85.1,1.2,,0.7,,,,,,,,0.0,,,,VTN_FCT_2007,False,,Tên: KÑo sô cô la. Nhóm: Đồ ngọt. Mã: 12022.,Name: Sweets with chocolate. Category: Sweets. Code: 12022.,,,,
FOOD000077,CANON000077,VTN_FCT_2007,12023,1,KÑo sữa,Sweets with milk,KÑo sữa,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,8.4,390.0,2.9,5.2,83.0,,,0.5,,,,,,,,0.0,,,,VTN_FCT_2007,False,,Tên: KÑo sữa. Nhóm: Đồ ngọt. Mã: 12023.,Name: Sweets with milk. Category: Sweets. Code: 12023.,,,,
FOOD000078,CANON000078,VTN_FCT_2007,12024,1,KÑo vửng viên,Sesame candy,KÑo vửng viên,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,1.7,417.0,2.8,6.9,85.9,1.7,,1.0,,,,,,,,0.0,,,,VTN_FCT_2007,False,,Tên: KÑo vửng viên. Nhóm: Đồ ngọt. Mã: 12024.,Name: Sesame candy. Category: Sweets. Code: 12024.,,,,
FOOD000079,CANON000079,VTN_FCT_2007,12025,1,Mạch nha,Malt,Mạch nha,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,15.0,331.0,0.2,0.0,82.5,0.0,0.8,2.3,11.0,224.0,303.0,37.0,4.71,97.0,2.06,0.0,0.386,,,VTN_FCT_2007,True,usda_fallback_used,"Tên: Mạch nha. Nhóm: Đồ ngọt. Type: raw_ingredient. Processing level: minimally_processed. Nutrition per 100g: kcal 331.0, protein 0.2, fat 0.0, carb 82.5. Fallbacked nutrients from USDA: sugar_g, sodium_mg, potassium_mg, phosphorus_mg, calcium_mg, iron_mg, magnesium_mg, zinc_mg, saturated_fat_g.",Name: Malt. Category: Sweets. Code: 12025.,SR Legacy,169740.0,missing_local_nutrient,Fallbacked to USDA for: sugar_g; sodium_mg; potassium_mg; phosphorus_mg; calcium_mg; iron_mg; magnesium_mg; zinc_mg; saturated_fat_g
FOOD000080,CANON000080,VTN_FCT_2007,12026,1,Mật ong,Honey,Mật ong,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,18.0,327.0,0.4,0.0,81.3,0.0,81.02,0.3,43.0,52.0,16.0,51.0,0.9,2.0,0.22,0.0,4.73,,0.0,VTN_FCT_2007,True,usda_fallback_used,"Tên: Mật ong. Nhóm: Đồ ngọt. Type: raw_ingredient. Processing level: minimally_processed. Nutrition per 100g: kcal 327.0, protein 0.4, fat 0.0, carb 81.3. Fallbacked nutrients from USDA: saturated_fat_g.",Name: Honey. Category: Sweets. Code: 12026.,SR Legacy,168592.0,missing_local_nutrient,Fallbacked to USDA for: saturated_fat_g
FOOD000081,CANON000081,VTN_FCT_2007,12027,1,Mứt lạc,Peanut sugar (Jam),Mứt lạc,Đồ ngọt,Sweets,raw_ingredient,minimally_processed,True,False,,high,0.0,1.8,431.0,5.4,8.6,82.9,0.7,,0.6,,,,,,,,0.0,,,,VTN_FCT_2007,False,,Tên: Mứt lạc. Nhóm: Đồ ngọt. Mã: 12027.,Name: Peanut sugar (Jam). Category: Sweets. Code: 12027.,,,,
FOOD000082,CANON000082,VTN_FCT_2007,13001,1,Cary bột,"Cari powder (Mix, turmeric, red pepper and other spices)",Cary bột,"Gia vị, nước chấm",Spices and sauces,raw_ingredient,minimally_processed,True,False,,high,0.0,10.0,283.0,8.2,7.3,46.0,8.9,,19.6,,,421.0,906.0,,,,0.0,,,,VTN_FCT_2007,False,,"Tên: Cary bột. Nhóm: Gia vị, nước chấm. Mã: 13001.","Name: Cari powder (Mix, turmeric, red pepper and other spices). Category: Spices and sauces. Code: 13001.",,,,
FOOD000083,CANON000083,VTN_FCT_2007,13002,1,Gửng khô (bột),"Ginger root, dried powder",Gửng khô (bột),"Gia vị, nước chấm",Spices and sauces,raw_ingredient,minimally_processed,True,False,,high,0.0,9.4,323.0,9.1,5.9,58.3,12.5,3.4,4.8,32.0,1343.0,148.0,180.0,11.52,184.0,4.72,0.0,,,,VTN_FCT_2007,False,,"Tên: Gửng khô (bột). Nhóm: Gia vị, nước chấm. Mã: 13002.","Name: Ginger root, dried powder. Category: Spices and sauces. Code: 13002.",,,,
FOOD000084,CANON000084,VTN_FCT_2007,13003,1,Gửng tươi,"Ginger root, fresh",Gửng tươi,"Gia vị, nước chấm",Spices and sauces,raw_ingredient,minimally_processed,True,False,,high,10.0,90.0,29.0,0.4,0.8,5.1,3.3,1.7,0.5,71.0,316.0,81.0,60.0,2.5,43.0,0.34,0.0,,,,VTN_FCT_2007,False,,"Tên: Gửng tươi. Nhóm: Gia vị, nước chấm. Mã: 13003.","Name: Ginger root, fresh. Category: Spices and sauces. Code: 13003.",,,,
FOOD000085,CANON000085,VTN_FCT_2007,13004,1,Hạt tiêu,"Peppercorn, seeds",Hạt tiêu,"Gia vị, nước chấm",Spices and sauces,raw_ingredient,minimally_processed,True,False,,high,0.0,13.5,231.0,7.0,7.4,34.1,33.5,0.64,4.5,44.0,1259.0,44.0,732.0,4.6,19.0,0.3,0.0,,,0.0,VTN_FCT_2007,False,,"Tên: Hạt tiêu. Nhóm: Gia vị, nước chấm. Mã: 13004.","Name: Peppercorn, seeds. Category: Spices and sauces. Code: 13004.",,,,
FOOD000086,CANON000086,VTN_FCT_2007,13005,1,Muối,Table salt,Muối,"Gia vị, nước chấm",Spices and sauces,raw_ingredient,minimally_processed,True,False,,high,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,38758.0,41.0,70.0,150.0,0.81,0.0,0.0,0.0,51.368,3.278,0.0,VTN_FCT_2007,True,usda_fallback_used,"Tên: Muối. Nhóm: Gia vị, nước chấm. Type: raw_ingredient. Processing level: minimally_processed. Nutrition per 100g: kcal 0.0, protein 0.0, fat 0.0, carb 0.0. Fallbacked nutrients from USDA: saturated_fat_g, trans_fat_g.",Name: Table salt. Category: Spices and sauces. Code: 13005.,SR Legacy,173410.0,missing_local_nutrient,Fallbacked to USDA for: saturated_fat_g; trans_fat_g
FOOD000087,CANON000087,VTN_FCT_2007,13006,1,"NghÖ khô, bột","Turmeric rhizome, dried powder","NghÖ khô, bột","Gia vị, nước chấm",Spices and sauces,raw_ingredient,minimally_processed,True,False,,high,0.0,11.4,295.0,7.8,9.9,43.8,21.1,3.21,6.0,38.0,2525.0,284.0,146.0,18.6,193.0,4.35,0.0,,,,VTN_FCT_2007,False,,"Tên: NghÖ khô, bột. Nhóm: Gia vị, nước chấm. Mã: 13006.","Name: Turmeric rhizome, dried powder. Category: Spices and sauces. Code: 13006.",,,,
FOOD000088,CANON000088,VTN_FCT_2007,13007,1,NghÖ tươi,"Turmeric, rhizome, fresh",NghÖ tươi,"Gia vị, nước chấm",Spices and sauces,raw_ingredient,minimally_processed,True,False,,high,10.0,86.7,25.0,1.1,0.3,4.4,6.5,,1.0,52.0,587.0,22.0,12.0,,,,0.0,,,,VTN_FCT_2007,False,,"Tên: NghÖ tươi. Nhóm: Gia vị, nước chấm. Mã: 13007.","Name: Turmeric, rhizome, fresh. Category: Spices and sauces. Code: 13007.",,,,
FOOD000089,CANON000089,VTN_FCT_2007,13008,1,ớt khô bột,"Red pepper, dried powder",ớt khô bột,"Gia vị, nước chấm",Spices and sauces,raw_ingredient,minimally_processed,True,False,,high,0.0,12.0,227.0,15.6,4.2,31.8,23.6,,12.8,,,380.0,85.0,17.0,,,0.0,,,,VTN_FCT_2007,False,,"Tên: ớt khô bột. Nhóm: Gia vị, nước chấm. Mã: 13008.","Name: Red pepper, dried powder. Category: Spices and sauces. Code: 13008.",,,,
FOOD000090,CANON000090,VTN_FCT_2007,13009,1,Riềng,"Alpinia root, fresh",Riềng,"Gia vị, nước chấm",Spices and sauces,raw_ingredient,minimally_processed,True,False,,high,10.0,91.7,26.0,0.3,,2.5,3.7,,1.8,,,28.0,24.0,,,,0.0,,,,VTN_FCT_2007,False,,"Tên: Riềng. Nhóm: Gia vị, nước chấm. Mã: 13009.","Name: Alpinia root, fresh. Category: Spices and sauces. Code: 13009.",,,,
FOOD000091,CANON000091,VTN_FCT_2007,13010,1,Magi,Soybean sauce,Magi,"Gia vị, nước chấm",Spices and sauces,raw_ingredient,minimally_processed,True,False,,high,0.0,66.0,65.0,10.5,0.1,5.6,0.0,1.7,17.8,5586.0,212.0,130.0,20.0,2.38,40.0,0.43,0.0,,,,VTN_FCT_2007,False,,"Tên: Magi. Nhóm: Gia vị, nước chấm. Mã: 13010.",Name: Soybean sauce. Category: Spices and sauces. Code: 13010.,,,,
